NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_LUNG_CELL_DIFFERENTIATION	GOBP_LUNG_CELL_DIFFERENTIATION		20	-0.3886502	-0.9500868	0.5328032	0.74469304	1.0	366	tags=10%, list=2%, signal=10%	
GOBP_CELLULAR_KETONE_METABOLIC_PROCESS	GOBP_CELLULAR_KETONE_METABOLIC_PROCESS		170	-0.27493778	-0.950015	0.5866426	0.744391	1.0	3381	tags=23%, list=17%, signal=28%	
GOBP_AMINE_TRANSPORT	GOBP_AMINE_TRANSPORT		66	-0.3120922	-0.949565	0.53817505	0.74513376	1.0	3617	tags=27%, list=19%, signal=33%	
GOBP_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_METABOLIC_PROCESS	GOBP_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_METABOLIC_PROCESS		20	-0.39684397	-0.949458	0.51934826	0.74491674	1.0	4070	tags=35%, list=21%, signal=44%	
GOBP_RESPONSE_TO_AXON_INJURY	GOBP_RESPONSE_TO_AXON_INJURY		59	-0.31556508	-0.9493155	0.52962965	0.74482644	1.0	2736	tags=25%, list=14%, signal=29%	
GOBP_CERAMIDE_METABOLIC_PROCESS	GOBP_CERAMIDE_METABOLIC_PROCESS		92	-0.29338342	-0.94930714	0.5808967	0.7443445	1.0	2424	tags=21%, list=12%, signal=23%	
GOBP_CILIUM_ORGANIZATION	GOBP_CILIUM_ORGANIZATION		369	-0.2516435	-0.94905674	0.6217712	0.7445291	1.0	3677	tags=22%, list=19%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY		16	-0.41270688	-0.9489361	0.5387755	0.7443429	1.0	6670	tags=50%, list=34%, signal=76%	
GOBP_SMOOTHENED_SIGNALING_PATHWAY	GOBP_SMOOTHENED_SIGNALING_PATHWAY		125	-0.2818707	-0.94831264	0.5755258	0.74556655	1.0	3878	tags=26%, list=20%, signal=32%	
GOBP_STEROID_METABOLIC_PROCESS	GOBP_STEROID_METABOLIC_PROCESS		252	-0.26145756	-0.94817334	0.62476546	0.7454687	1.0	3732	tags=25%, list=19%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION		50	-0.32549104	-0.9481378	0.55888224	0.7450646	1.0	3535	tags=18%, list=18%, signal=22%	
GOBP_CELL_CELL_JUNCTION_ORGANIZATION	GOBP_CELL_CELL_JUNCTION_ORGANIZATION		165	-0.27148744	-0.9477391	0.5888689	0.7456231	1.0	2991	tags=20%, list=15%, signal=23%	
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS		111	-0.28758654	-0.94734734	0.55928856	0.74617004	1.0	3517	tags=26%, list=18%, signal=32%	
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION		114	-0.28793728	-0.94728464	0.5679245	0.74584186	1.0	3359	tags=28%, list=17%, signal=34%	
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		130	-0.27981782	-0.94709724	0.5638507	0.7458608	1.0	2491	tags=18%, list=13%, signal=21%	
GOBP_GLYCEROL_ETHER_METABOLIC_PROCESS	GOBP_GLYCEROL_ETHER_METABOLIC_PROCESS		21	-0.3850923	-0.94619554	0.5437882	0.7478702	1.0	1574	tags=14%, list=8%, signal=16%	
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS	GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS		37	-0.34010038	-0.9461758	0.53072625	0.7474132	1.0	3888	tags=38%, list=20%, signal=47%	
GOBP_ENERGY_RESERVE_METABOLIC_PROCESS	GOBP_ENERGY_RESERVE_METABOLIC_PROCESS		66	-0.31370544	-0.94590163	0.55331993	0.7476794	1.0	4541	tags=30%, list=23%, signal=39%	
GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION		19	-0.39049968	-0.9458755	0.5248509	0.7472392	1.0	3230	tags=42%, list=17%, signal=50%	
GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT	GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT		81	-0.29802206	-0.94573545	0.5602294	0.74712414	1.0	2132	tags=21%, list=11%, signal=23%	
GOBP_LAMELLIPODIUM_MORPHOGENESIS	GOBP_LAMELLIPODIUM_MORPHOGENESIS		16	-0.40740898	-0.9450482	0.53515625	0.74854904	1.0	3515	tags=44%, list=18%, signal=53%	
GOBP_ACTIVATION_OF_GTPASE_ACTIVITY	GOBP_ACTIVATION_OF_GTPASE_ACTIVITY		102	-0.28656206	-0.94504577	0.5784499	0.74804294	1.0	4449	tags=33%, list=23%, signal=43%	
GOBP_NEUTROPHIL_CHEMOTAXIS	GOBP_NEUTROPHIL_CHEMOTAXIS		73	-0.30396515	-0.9442004	0.57575756	0.7499623	1.0	3027	tags=19%, list=16%, signal=23%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		178	-0.27046022	-0.9438858	0.61904764	0.75029445	1.0	2913	tags=20%, list=15%, signal=23%	
GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY		15	-0.42257154	-0.94357866	0.5352941	0.7506455	1.0	1203	tags=20%, list=6%, signal=21%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE		92	-0.28918278	-0.94279253	0.58116233	0.7523763	1.0	3510	tags=26%, list=18%, signal=32%	
GOBP_NEGATIVE_REGULATION_OF_ANOIKIS	GOBP_NEGATIVE_REGULATION_OF_ANOIKIS		17	-0.40226635	-0.9425905	0.5330739	0.7523832	1.0	2745	tags=35%, list=14%, signal=41%	
GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC		56	-0.31574255	-0.9425835	0.544592	0.7518946	1.0	3888	tags=29%, list=20%, signal=36%	
GOBP_RETINOIC_ACID_METABOLIC_PROCESS	GOBP_RETINOIC_ACID_METABOLIC_PROCESS		26	-0.3715182	-0.942427	0.5339806	0.751787	1.0	2622	tags=31%, list=13%, signal=36%	
GOBP_ORGANIC_ANION_TRANSPORT	GOBP_ORGANIC_ANION_TRANSPORT		274	-0.257225	-0.9422479	0.61346155	0.75175494	1.0	1533	tags=12%, list=8%, signal=12%	
GOBP_RESPONSE_TO_LIGHT_STIMULUS	GOBP_RESPONSE_TO_LIGHT_STIMULUS		238	-0.26154467	-0.94218314	0.6081331	0.7514151	1.0	2996	tags=17%, list=15%, signal=20%	
GOBP_REGULATION_OF_BLOOD_PRESSURE	GOBP_REGULATION_OF_BLOOD_PRESSURE		121	-0.2775679	-0.9419715	0.5964912	0.75149286	1.0	3359	tags=30%, list=17%, signal=36%	
GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT	GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT		332	-0.25222945	-0.9415337	0.66907775	0.75217813	1.0	3443	tags=19%, list=18%, signal=23%	
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION		80	-0.29668495	-0.9413368	0.5706107	0.7522518	1.0	2309	tags=21%, list=12%, signal=24%	
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION		78	-0.3002215	-0.9412639	0.55787474	0.7519455	1.0	3041	tags=14%, list=16%, signal=17%	
GOBP_ANION_TRANSMEMBRANE_TRANSPORT	GOBP_ANION_TRANSMEMBRANE_TRANSPORT		180	-0.2691929	-0.94097435	0.61747575	0.75221723	1.0	2026	tags=14%, list=10%, signal=15%	
GOBP_EPIBOLY	GOBP_EPIBOLY		31	-0.35949457	-0.94086915	0.55787474	0.75199735	1.0	1629	tags=16%, list=8%, signal=18%	
GOBP_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	GOBP_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION		18	-0.406422	-0.94059	0.5440313	0.75228983	1.0	4655	tags=28%, list=24%, signal=36%	
GOBP_MAGNESIUM_ION_TRANSPORT	GOBP_MAGNESIUM_ION_TRANSPORT		16	-0.40604466	-0.9405822	0.5658153	0.7518048	1.0	5207	tags=50%, list=27%, signal=68%	
GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION	GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION		28	-0.36567914	-0.9405444	0.5120594	0.7513954	1.0	1497	tags=18%, list=8%, signal=19%	
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT	GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT		38	-0.34411702	-0.94026864	0.5479204	0.75163287	1.0	983	tags=16%, list=5%, signal=17%	
GOBP_REGULATION_OF_LIPID_TRANSPORT	GOBP_REGULATION_OF_LIPID_TRANSPORT		106	-0.284279	-0.94022757	0.5787402	0.7512595	1.0	3159	tags=19%, list=16%, signal=22%	
GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS	GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS		25	-0.36964795	-0.9395627	0.5199241	0.75266254	1.0	2732	tags=32%, list=14%, signal=37%	
GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION		29	-0.358807	-0.9395222	0.5625	0.752265	1.0	2641	tags=21%, list=14%, signal=24%	
GOBP_CALCIUM_MEDIATED_SIGNALING_USING_INTRACELLULAR_CALCIUM_SOURCE	GOBP_CALCIUM_MEDIATED_SIGNALING_USING_INTRACELLULAR_CALCIUM_SOURCE		18	-0.39818603	-0.93870395	0.5352381	0.7541273	1.0	5175	tags=44%, list=27%, signal=61%	
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION		32	-0.3532339	-0.9385768	0.5378641	0.753945	1.0	3211	tags=22%, list=17%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY		16	-0.41277426	-0.93855566	0.53937006	0.75349736	1.0	2628	tags=25%, list=14%, signal=29%	
GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION	GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION		16	-0.40511286	-0.9384113	0.550495	0.75336576	1.0	1826	tags=19%, list=9%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY	GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY		40	-0.33449396	-0.9383833	0.5483871	0.75293016	1.0	2055	tags=15%, list=11%, signal=17%	
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS	GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS		22	-0.37806994	-0.937423	0.54761904	0.7550719	1.0	744	tags=14%, list=4%, signal=14%	
GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY	GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY		40	-0.33729187	-0.9367432	0.57884616	0.7564209	1.0	4605	tags=40%, list=24%, signal=52%	
GOBP_TELENCEPHALON_GLIAL_CELL_MIGRATION	GOBP_TELENCEPHALON_GLIAL_CELL_MIGRATION		19	-0.38804168	-0.93632925	0.5575397	0.757057	1.0	1940	tags=16%, list=10%, signal=18%	
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION		192	-0.2644775	-0.9356045	0.6500956	0.7585315	1.0	3515	tags=28%, list=18%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION		81	-0.2966292	-0.9353167	0.5886654	0.75876534	1.0	5300	tags=33%, list=27%, signal=46%	
GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION		29	-0.35532317	-0.9348292	0.52191234	0.75959575	1.0	3807	tags=38%, list=20%, signal=47%	
GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION		45	-0.3276839	-0.9346428	0.5566219	0.7595868	1.0	2500	tags=27%, list=13%, signal=31%	
GOBP_PATTERN_SPECIFICATION_PROCESS	GOBP_PATTERN_SPECIFICATION_PROCESS		342	-0.24949673	-0.93442357	0.6793478	0.7596781	1.0	3920	tags=23%, list=20%, signal=29%	
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN		156	-0.2729364	-0.93380505	0.5801527	0.7608979	1.0	2526	tags=16%, list=13%, signal=18%	
GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS		41	-0.3375218	-0.93366456	0.5689655	0.76080185	1.0	485	tags=7%, list=2%, signal=7%	
GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY		30	-0.35093206	-0.9336202	0.5868263	0.76040524	1.0	1427	tags=20%, list=7%, signal=22%	
GOBP_PEPTIDYL_SERINE_MODIFICATION	GOBP_PEPTIDYL_SERINE_MODIFICATION		274	-0.2560519	-0.9335304	0.66243196	0.7601154	1.0	3359	tags=20%, list=17%, signal=24%	
GOBP_CELL_JUNCTION_DISASSEMBLY	GOBP_CELL_JUNCTION_DISASSEMBLY		17	-0.40179634	-0.9334934	0.5462012	0.75971216	1.0	38	tags=6%, list=0%, signal=6%	
GOBP_REGULATION_OF_NEURON_MIGRATION	GOBP_REGULATION_OF_NEURON_MIGRATION		28	-0.3646432	-0.93287027	0.555773	0.76091397	1.0	2178	tags=21%, list=11%, signal=24%	
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT	GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT		16	-0.40469915	-0.9319981	0.5529412	0.762816	1.0	751	tags=13%, list=4%, signal=13%	
GOBP_CARDIAC_CELL_DEVELOPMENT	GOBP_CARDIAC_CELL_DEVELOPMENT		50	-0.32312757	-0.9313365	0.5683594	0.7641732	1.0	2099	tags=20%, list=11%, signal=22%	
GOBP_CARDIOCYTE_DIFFERENTIATION	GOBP_CARDIOCYTE_DIFFERENTIATION		97	-0.28762016	-0.93121046	0.5913556	0.76399356	1.0	3249	tags=25%, list=17%, signal=30%	
GOBP_CELLULAR_RESPONSE_TO_CAMP	GOBP_CELLULAR_RESPONSE_TO_CAMP		46	-0.3184307	-0.93105537	0.5869981	0.7639075	1.0	54	tags=4%, list=0%, signal=4%	
GOBP_KERATINIZATION	GOBP_KERATINIZATION		17	-0.40781736	-0.9309931	0.54526746	0.76356715	1.0	1540	tags=24%, list=8%, signal=26%	
GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING	GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING		23	-0.37188888	-0.9302717	0.5766129	0.76507455	1.0	290	tags=9%, list=1%, signal=9%	
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		58	-0.3106145	-0.9300755	0.57831323	0.765103	1.0	3117	tags=28%, list=16%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY		34	-0.3412435	-0.929964	0.56007755	0.7649011	1.0	3444	tags=29%, list=18%, signal=36%	
GOBP_REGULATION_OF_LIPASE_ACTIVITY	GOBP_REGULATION_OF_LIPASE_ACTIVITY		65	-0.3044605	-0.928396	0.5681382	0.76869404	1.0	1370	tags=14%, list=7%, signal=15%	
GOBP_REGULATION_OF_VACUOLE_ORGANIZATION	GOBP_REGULATION_OF_VACUOLE_ORGANIZATION		50	-0.31716582	-0.92839515	0.59160304	0.7681917	1.0	3588	tags=28%, list=18%, signal=34%	
GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS	GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS		30	-0.35428366	-0.9269951	0.5763359	0.77155757	1.0	1866	tags=13%, list=10%, signal=15%	
GOBP_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS		241	-0.25660434	-0.92695874	0.6743295	0.77114993	1.0	2072	tags=13%, list=11%, signal=15%	
GOBP_NEGATIVE_REGULATION_OF_NECROTIC_CELL_DEATH	GOBP_NEGATIVE_REGULATION_OF_NECROTIC_CELL_DEATH		16	-0.39505935	-0.92611146	0.5682243	0.772864	1.0	2115	tags=31%, list=11%, signal=35%	
GOBP_REGULATION_OF_LIPID_LOCALIZATION	GOBP_REGULATION_OF_LIPID_LOCALIZATION		128	-0.27164087	-0.9260126	0.627907	0.77260995	1.0	1055	tags=9%, list=5%, signal=10%	
GOBP_CARBOHYDRATE_HOMEOSTASIS	GOBP_CARBOHYDRATE_HOMEOSTASIS		181	-0.26231745	-0.9257633	0.6571429	0.7728097	1.0	2255	tags=15%, list=12%, signal=17%	
GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT		48	-0.31840658	-0.92520267	0.6046967	0.7738373	1.0	2526	tags=21%, list=13%, signal=24%	
GOBP_ORGAN_INDUCTION	GOBP_ORGAN_INDUCTION		16	-0.41416016	-0.9250249	0.5822306	0.7738045	1.0	3235	tags=31%, list=17%, signal=37%	
GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS	GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS		91	-0.28511012	-0.9249908	0.61623615	0.7733825	1.0	2649	tags=20%, list=14%, signal=23%	
GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS	GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS		65	-0.30023724	-0.92493594	0.5882353	0.7730241	1.0	3417	tags=31%, list=18%, signal=37%	
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE		185	-0.2628046	-0.923879	0.64695007	0.7753494	1.0	1806	tags=11%, list=9%, signal=12%	
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION	GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION		49	-0.31508505	-0.9236606	0.5711575	0.77539533	1.0	2309	tags=22%, list=12%, signal=25%	
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS		37	-0.3342417	-0.92363435	0.5588235	0.77496636	1.0	2055	tags=16%, list=11%, signal=18%	
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION		389	-0.24259466	-0.9233681	0.72	0.7751892	1.0	2101	tags=12%, list=11%, signal=13%	
GOBP_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR	GOBP_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR		22	-0.37437952	-0.92318743	0.57230145	0.77518094	1.0	4151	tags=55%, list=21%, signal=69%	
GOBP_EXOCYTIC_PROCESS	GOBP_EXOCYTIC_PROCESS		68	-0.3021071	-0.9224307	0.6023857	0.7766705	1.0	2952	tags=21%, list=15%, signal=24%	
GOBP_LYMPH_NODE_DEVELOPMENT	GOBP_LYMPH_NODE_DEVELOPMENT		15	-0.403643	-0.9215156	0.5650485	0.77868885	1.0	2737	tags=20%, list=14%, signal=23%	
GOBP_CELLULAR_DEFENSE_RESPONSE	GOBP_CELLULAR_DEFENSE_RESPONSE		37	-0.3265174	-0.9213383	0.59683794	0.7786772	1.0	295	tags=5%, list=2%, signal=5%	
GOBP_LIPID_IMPORT_INTO_CELL	GOBP_LIPID_IMPORT_INTO_CELL		16	-0.40309674	-0.92113835	0.5379877	0.7787128	1.0	1708	tags=19%, list=9%, signal=21%	
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	GOBP_FORMATION_OF_PRIMARY_GERM_LAYER		96	-0.28426427	-0.9204451	0.646833	0.78010976	1.0	3235	tags=22%, list=17%, signal=26%	
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT	GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT		124	-0.274657	-0.9201471	0.67419964	0.7804091	1.0	3705	tags=26%, list=19%, signal=32%	
GOBP_AMMONIUM_ION_METABOLIC_PROCESS	GOBP_AMMONIUM_ION_METABOLIC_PROCESS		17	-0.39415655	-0.9199466	0.5614035	0.78043944	1.0	1700	tags=24%, list=9%, signal=26%	
GOBP_MUSCLE_TISSUE_DEVELOPMENT	GOBP_MUSCLE_TISSUE_DEVELOPMENT		277	-0.25008938	-0.9188649	0.71376145	0.78284323	1.0	2901	tags=18%, list=15%, signal=21%	
GOBP_MITOTIC_RECOMBINATION	GOBP_MITOTIC_RECOMBINATION		24	-0.36919555	-0.9188126	0.57171315	0.78247166	1.0	1083	tags=13%, list=6%, signal=13%	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE		56	-0.30567175	-0.91864055	0.594697	0.7824438	1.0	3913	tags=29%, list=20%, signal=36%	
GOBP_RESPONSE_TO_TUMOR_CELL	GOBP_RESPONSE_TO_TUMOR_CELL		33	-0.3393729	-0.91735905	0.5684008	0.78538984	1.0	256	tags=6%, list=1%, signal=6%	
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY		118	-0.27782813	-0.917301	0.6320939	0.7850147	1.0	1862	tags=14%, list=10%, signal=15%	
GOBP_PEPTIDYL_PROLINE_MODIFICATION	GOBP_PEPTIDYL_PROLINE_MODIFICATION		50	-0.31596518	-0.91719484	0.59009904	0.78478974	1.0	1656	tags=20%, list=9%, signal=22%	
GOBP_MAST_CELL_ACTIVATION	GOBP_MAST_CELL_ACTIVATION		56	-0.3125269	-0.91686416	0.6034483	0.7851866	1.0	3261	tags=23%, list=17%, signal=28%	
GOBP_RENAL_FILTRATION	GOBP_RENAL_FILTRATION		25	-0.3670164	-0.9167162	0.590535	0.78504145	1.0	3839	tags=24%, list=20%, signal=30%	
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		152	-0.26802874	-0.9164431	0.67142856	0.78529763	1.0	2101	tags=12%, list=11%, signal=13%	
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT		57	-0.30861568	-0.9164346	0.63529414	0.7848117	1.0	1629	tags=18%, list=8%, signal=19%	
GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY	GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY		203	-0.2573893	-0.9164158	0.7036329	0.7843459	1.0	1166	tags=12%, list=6%, signal=12%	
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY		365	-0.24500452	-0.91634697	0.78515625	0.784024	1.0	3235	tags=18%, list=17%, signal=21%	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_NUCLEUS	GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_NUCLEUS		22	-0.36679414	-0.9163068	0.5719921	0.7836238	1.0	436	tags=14%, list=2%, signal=14%	
GOBP_INTERLEUKIN_6_PRODUCTION	GOBP_INTERLEUKIN_6_PRODUCTION		118	-0.27633777	-0.91630644	0.6723164	0.78311855	1.0	2517	tags=16%, list=13%, signal=18%	
GOBP_CARBOXYLIC_ACID_TRANSPORT	GOBP_CARBOXYLIC_ACID_TRANSPORT		211	-0.2550012	-0.9162089	0.6828794	0.78287375	1.0	3200	tags=19%, list=16%, signal=22%	
GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS		47	-0.31813318	-0.9161443	0.59356135	0.7825358	1.0	3405	tags=26%, list=18%, signal=31%	
GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS		39	-0.33145663	-0.91600025	0.5669145	0.7824091	1.0	2356	tags=21%, list=12%, signal=23%	
GOBP_REGULATION_OF_GLIOGENESIS	GOBP_REGULATION_OF_GLIOGENESIS		71	-0.2947386	-0.91450346	0.606403	0.78589195	1.0	2939	tags=23%, list=15%, signal=26%	
GOBP_STEROL_TRANSPORT	GOBP_STEROL_TRANSPORT		97	-0.28241348	-0.91397285	0.6313726	0.7867678	1.0	991	tags=8%, list=5%, signal=9%	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION		73	-0.29620275	-0.9137739	0.6003976	0.7867977	1.0	2384	tags=18%, list=12%, signal=20%	
GOBP_LAMELLIPODIUM_ORGANIZATION	GOBP_LAMELLIPODIUM_ORGANIZATION		80	-0.29039514	-0.9137599	0.6530612	0.78633374	1.0	3772	tags=28%, list=19%, signal=34%	
GOBP_RESPONSE_TO_AUDITORY_STIMULUS	GOBP_RESPONSE_TO_AUDITORY_STIMULUS		18	-0.39168766	-0.91351783	0.5737374	0.7864801	1.0	52	tags=6%, list=0%, signal=6%	
